country_region,sub_region_1,date,Adrenal crisis,Ageusia,Allergic conjunctivitis,Amenorrhea,Angular cheilitis,Anosmia,Asphyxia,Atheroma,Auditory hallucination,Balance disorder,Beau's lines,Bleeding on probing,Burning Chest Pain,Burning mouth syndrome,Cataplexy,Chorea,Cleft lip and cleft palate,Clouding of consciousness,Crackles,Crepitus,Croup,Cyanosis,Depersonalization,Developmental disability,Dysautonomia,Dysgeusia,Dyspareunia,Dystonia,Dysuria,Epiphora,Esophagitis,Eye pain,Facial swelling,Fibrocystic breast changes,Focal seizure,Gastroparesis,Gingival recession,Globus pharyngis,Goitre,Grandiosity,Granuloma,Hemolysis,Hemoptysis,Hepatic encephalopathy,Hepatotoxicity,Hydrocephalus,Hypercalcaemia,Hypercapnia,Hyperemesis gravidarum,Hypersomnia,Hyperventilation,Hypocalcaemia,Hypochondriasis,Hypomania,Kyphosis,Laryngitis,Leukorrhea,Malabsorption,Male infertility,Mitral insufficiency,Muscle atrophy,Myoclonus,Nasal polyp,Neck mass,Neutropenia,Night terror,Nocturnal enuresis,Nystagmus,Onychorrhexis,Osteophyte,Papule,Pericarditis,Petechia,Photodermatitis,Photophobia,Polydipsia,Polyuria,Ptosis,Pulmonary edema,Rectal pain,Rectal prolapse,Rheum,Round ligament pain,Rumination,Sensitivity to sound,Shallow breathing,Spasticity,Splenomegaly,Sputum,Stomach rumble,Stridor,Subdural hematoma,Tachypnea,Tenderness,Thyroid nodule,Trichoptilosis,Upper respiratory tract infection,Urethritis,Urinary urgency,Ventricular fibrillation,hospitalized_new
United States,Wyoming,2020-07-13,0.056860902,0.210045662,0.053333333,0.055710306,,0.075418994,0.058013766,0.179487179,0.237442922,0.897119342,0,0.164921466,,0.436578171,0.017241379,0.248376623,0.294230769,0.168032787,,,0.089535534,0.269372694,0.49704142,0.196493479,0.093495935,0.196666667,0.328025478,0.715231788,0.288808664,0.222222222,0.685185185,0.396907216,0.301587302,0.21021021,0.278728606,0.466942149,0.082568807,0.592417062,0.396135266,0.885993485,0.466666667,,,0.142857143,0.112866817,0.283018868,0.408088235,0.820093458,0.64548495,0.277777778,0.303886926,0.450402145,0.324618736,0.397183099,0.385786802,,0.65967366,0.364985163,0.482608696,0.265454545,,,0.127272727,0.42173913,0.715710723,,0.10652921,1,0.501628664,0.467065868,0.294520548,0,0.217391304,0.664328657,,,0.209059233,0.318181818,0,,0.371601208,,0.50877193,,,,0.962837838,0.169014085,0.097982709,,,0.525065963,0.231884058,0,0.261538462,0.179746835,0.097204839,0.083003953,,0.348066298,19
United States,Wyoming,2020-07-20,0.044172932,,,0.281337047,,0.104050279,0.086529007,0,0.242009132,0.596707819,0.282420749,0.272251309,,0.002949853,0.216748768,0.12012987,0.065384615,,,0.765100671,0.048684947,,0.094674556,0.133739577,,0.66,0.331210191,0.492273731,0.314079422,,,0.430412371,0.047619048,0.042042042,0.24205379,0.328512397,0.504587156,0.161137441,0.316425121,0.482084691,0.323076923,,,,0.243792325,0.06918239,0.286764706,0.261682243,,1,0.106007067,0.378016086,,0.65915493,0.446700508,,0.424242424,0.489614243,0.413043478,,0.093189964,,0.298181818,0.652173913,0.077306733,0.584745763,0.309278351,0.374449339,0.039087948,0.275449102,0.496575342,0.207843137,0.431438127,0.513026052,1,,0.292682927,0.329545455,0.339805825,,0.601208459,,0.310776942,0.300970874,,,,0.173038229,0.198847262,,,0.287598945,,0.464285714,0.851282051,0.139240506,0.028785982,0.292490119,,0.005524862,15
United States,Wyoming,2020-07-27,0.033364662,0.095890411,,0.328690808,0.8,0,0.089478859,0.237179487,,0.456790123,0.631123919,0.662303665,,0.18879056,0.103448276,0.13961039,0,0.077868852,0.248175182,0.10738255,0.035814214,,,0.149668591,0.260162602,0.563333333,0.515923567,0.580573951,0.335740072,0.252525253,0.848765432,0.121134021,0.486772487,0.660660661,0.872860636,0.316115702,0.626911315,,0.178743961,0.410423453,0.574358974,,,,0.257336343,0.377358491,0.790441176,0.289719626,0.899665552,0.444444444,,0.361930295,0.352941176,1,0.258883249,,0.317016317,0.881305638,0.665217391,0.414545455,0.340501792,,0.545454545,0.752173913,0.920199501,0.296610169,0.109965636,0.352422907,,0.425149701,0.592465753,0.070588235,0.565217391,0.380761523,0.012820513,,0.195121951,,0.368932039,,0.791540785,,0.182957393,0.466019417,0.291525424,,0.310810811,0,,0,,0.105540897,,0.799107143,0.512820513,0.124050633,0,0.383399209,0.005813953,,9
United States,Wyoming,2020-08-03,0.016447368,0.184931507,,0.038997214,,0.11103352,,0.032051282,0.105022831,0.518518519,0.279538905,0.269633508,,0.404129794,0.24137931,0.016233766,0.128846154,,,,0.115277001,0.225092251,0.834319527,0.126149241,0.256097561,0.31,0.563694268,0.298013245,0,,0.561728395,0.159793814,0.346560847,0.09009009,0.139364303,0.630165289,0.23853211,0.127962085,0.381642512,0.198697068,0.217948718,,,0.248447205,0.216704289,0.066037736,0.176470588,,0.511705686,,,0.18766756,0,0.509859155,0.007614213,,0.407925408,0.026706231,0.730434783,,0.663082437,,,0.643478261,0.174563591,0.555084746,0.714776632,0.471365639,0.127035831,0.329341317,0,0.090196078,0.351170569,0.371743487,0.115384615,,,,0,0.514851485,0.990936556,,0.205513784,,,,0.652027027,0.342052314,0,,,0.493403694,,0.482142857,0.597435897,0.179746835,,0.466403162,0,,10
United States,Wyoming,2020-08-10,0.021616541,,,0.498607242,,,0.057522124,0.16025641,0,0.399176955,0.146974063,0.447643979,,0.908554572,1,0.081168831,0.019230769,0.889344262,,,0.016228316,,0.153846154,0.091939277,0.739837398,0.006666667,0.582802548,0.587196468,0.350180505,,0.614197531,0.293814433,0.330687831,0.261261261,0,0.524793388,0.290519878,0.047393365,0.285024155,0.28990228,0.217948718,,0.534798535,0.285714286,0.203160271,0.119496855,0.261029412,0.338785047,0.451505017,0.118055556,0,0.174262735,,0.557746479,0.281725888,,0.713286713,0.584569733,0.87826087,,,,0.603636364,0,0.102244389,0.216101695,0.323024055,0.77092511,1,0.295409182,0.585616438,0.380392157,0.74916388,0.183366733,0.115384615,,0.167247387,0.636363636,,0.287128713,0.145015106,0.136871508,0.205513784,,0.4,0.272727273,0.016891892,0.054325956,0.106628242,,,0.042216359,,0.433035714,0.697435897,0.382278481,,0.897233202,,0.127071823,14
United States,Wyoming,2020-08-17,0.151315789,0.404109589,,0.044568245,,0.027932961,0.135201573,0.182692308,0.159817352,0.423868313,0.342939481,0.664921466,,0.418879056,0.07635468,0.11038961,0.009615385,1,,0.154362416,0.001119194,,0.065088757,0.086380158,0.235772358,0.423333333,0.165605096,0.578366446,0.833935018,0.03030303,0.333333333,0.175257732,0.404761905,0.399399399,0.388753056,0.681818182,0,0.18957346,0.338164251,0.234527687,0.376923077,,,0.118012422,0.153498871,0.213836478,0.058823529,0.221962617,0.658862876,,0.06360424,0.252010724,,0.270422535,0.096446701,,0.601398601,0.077151335,0.582608696,0.247272727,0.215053763,,0.334545455,0.373913043,0.331670823,0.627118644,0.202749141,0.621145374,0.185667752,0.181636727,0.315068493,0.141176471,0.163879599,0.182364729,0.121794872,,0.073170732,,,,,,0.077694236,0.165048544,,,0.25,0.327967807,0.002881844,,,0.311345646,0.463768116,0.379464286,0.28974359,0.367088608,,0.600790514,0.011627907,,16
United States,Wyoming,2020-08-24,0.079417293,0.223744292,0.813333333,0.339832869,,0.020949721,0.065388397,0.166666667,1,0.917695473,0.11815562,0.628272251,0.134502924,0.707964602,0.268472906,0.237012987,0.15,0.446721311,,0.308724832,,0.232472325,0.402366864,0.122728245,0.487804878,0.513333333,0.238853503,0.567328918,0.664259928,0.090909091,0.657407407,0.489690722,,0.015015015,0.386308068,0.76446281,0.645259939,0.194312796,0.466183575,0.7752443,0.941025641,,,0.161490683,,0.754716981,0.610294118,0.324766355,0.56187291,0.0625,,0.193029491,0.37037037,0.425352113,0.14213198,,0.389277389,0.308605341,0.747826087,0.330909091,0.433691756,0.169354839,,0.852173913,0.344139651,0.555084746,0.395189003,0.471365639,0.153094463,0.44510978,0.22260274,0.078431373,0,,0.096153846,0.153846154,0.616724739,,0.796116505,,0.268882175,0.544692737,0.203007519,,0.494915254,,0.216216216,0.257545272,,,,0.063324538,,0.629464286,0.374358974,0,0.068001669,0.640316206,,0.077348066,8
United States,Wyoming,2020-08-31,0.108082707,0.105022831,,0.554317549,,,0.130776794,0.336538462,,0.345679012,0.193083573,0.455497382,,0,,0.116883117,0.523076923,0.37295082,0.240875912,0.483221477,0.069390039,0.36900369,0.289940828,0.092794526,0.207317073,0.51,0.178343949,0.039735099,0.76534296,,0.172839506,0.069587629,,0.207207207,0.056234719,0.630165289,0.097859327,0.156398104,0.330917874,0.465798046,0.171794872,,0.161172161,0.316770186,0.32731377,0.594339623,0.503676471,0.126168224,0.933110368,0,0.219081272,0.90616622,0.196078431,0.343661972,0.291878173,,0.62004662,0.204747774,0.282608696,0.385454545,0.189964158,,0.065454545,0.608695652,0.159600998,0.618644068,0.295532646,0.290748899,0.28990228,0.435129741,0.404109589,,0.401337793,,0.974358974,,0.43902439,0.761363636,,0.178217822,0.788519637,,0.704260652,0.32038835,0.433898305,0.248251748,0,0.267605634,0.089337176,,,0.071240106,0.120772947,0.223214286,0.169230769,0.078481013,0.013767209,,,,4
United States,Wyoming,2020-09-07,0.029605263,0.210045662,0,,0,0.024441341,0.078662734,,0.03652968,0.436213992,0.193083573,0.264397906,0.614035088,0.412979351,0.362068966,0.189935065,0.275,,0.204379562,0.120805369,0.066592054,0.084870849,0.171597633,0.089694248,0.304878049,0.563333333,0.305732484,0.355408389,0.299638989,0.782828283,0.345679012,0.399484536,0.021164021,,0.408312958,0.702479339,0.440366972,0.113744076,0.277777778,0.267100977,0.541025641,0.036220472,,0.875776398,0.189616253,0.160377358,0.341911765,0.308411215,0.722408027,0.361111111,1,0.485254692,0.054466231,0.732394366,0.180203046,,0.603729604,0.189910979,0,,0.451612903,,0.152727273,0.273913043,0.286783042,0.805084746,0.841924399,0.537444934,0.13029316,0.343313373,0.575342466,0.054901961,0.311036789,,,,0.515679443,,0.097087379,,0,0.033519553,0.501253133,0.325242718,0.210169492,0.003496503,,0.299798793,0.113832853,0.054054054,0.030456853,0.699208443,1,0.767857143,0.102564103,,0.035043805,0.28458498,,,9
United States,Wyoming,2020-09-14,0.066729323,0.602739726,,1,,0.156424581,0.079646018,0.416666667,0.579908676,0.514403292,0.201729107,0.073298429,,0.371681416,0.28817734,0.373376623,0.353846154,0.278688525,,0.214765101,0.095691102,0.221402214,1,0.096215523,0.406504065,0.496666667,0.436305732,1,0.270758123,0.161616162,0.490740741,0.082474227,0.304232804,0.285285285,0.481662592,0.502066116,0.782874618,0.748815166,0.125603865,0.543973941,0.379487179,,0.058608059,0.447204969,1,,0.816176471,0.252336449,,,0.272084806,0.388739946,,0.538028169,0.467005076,0,0.442890443,0.246290801,0.491304348,0.516363636,0.931899642,,,0.308695652,0.117206983,0.470338983,1,0.766519824,0,0.469061876,0.321917808,0.392156863,0.301003344,,0.217948718,0.042735043,1,0.931818182,,0.00990099,0.50755287,,0.438596491,0.82038835,0.237288136,,0.111486486,0.370221328,0.07925072,0.47972973,0.053299492,0.168865435,,0.607142857,0.825641026,0.202531646,0.093450146,0.296442688,0.162790698,,15
United States,Wyoming,2020-09-21,0.13674812,0.305936073,,0.437325905,,0.191340782,0.02359882,1,0.182648402,0.897119342,0.423631124,0.188481675,0.122807018,0.598820059,0.679802956,0,0.323076923,0.303278689,0.120437956,0.255033557,0.135982093,0.302583026,0.514792899,0.100598674,0.56504065,,0.01910828,0.61589404,0.610108303,0,0.018518519,0.268041237,0.148148148,0.534534535,0.484107579,0.774793388,0.247706422,0.36492891,0.669082126,0.2247557,0.492307692,0.327559055,0,0.385093168,0.063205418,0.51572327,0.415441176,0.035046729,0.311036789,,0.371024735,0.286863271,,0.478873239,0.258883249,,0.494172494,0.507418398,0.352173913,0.12,0.698924731,0.092741935,0.185454545,0.62173913,0.281795511,0.516949153,0.343642612,0.77092511,0.32247557,0.578842315,0.082191781,0.670588235,,,0.5,0,0.219512195,0.931818182,,,0.640483384,0,0.35839599,0.024271845,0.427118644,,0.611486486,0.249496982,0.332853026,0.412162162,0.096446701,0.459102902,0.173913043,0.316964286,0.335897436,0.230379747,0.036712557,0.169960474,,0.491712707,19
United States,Wyoming,2020-09-28,0.331766917,0.50456621,,0.111420613,,0.175977654,0.038839725,0.823717949,0.118721461,0.510288066,0.374639769,0.269633508,,0.041297935,0.39408867,0.183441558,0.353846154,0.426229508,0.430656934,,0.1538892,0.41697417,0.668639053,0.110113321,0.869918699,0.79,0.082802548,0.752759382,0.624548736,0.373737374,1,0.262886598,,0.414414414,0.481662592,0.252066116,0.379204893,0.014218009,0.763285024,0.850162866,0.576923077,0.047244094,,0.782608696,0.144469526,0.147798742,0.856617647,0.053738318,0.377926421,,0.130742049,0.520107239,,0.45915493,0.324873096,0.338174274,0.608391608,0.080118694,0.269565217,0.312727273,0.892473118,,0.156363636,,0,0.953389831,0.281786942,0.643171806,0.332247557,0.556886228,0.452054795,0.168627451,0.260869565,,,0.111111111,0.386759582,0.215909091,,,0.389728097,,0.744360902,,0.159322034,,0.402027027,0.048289738,0.16426513,0.695945946,0.073604061,0.501319261,0.487922705,0.607142857,0.487179487,0.070886076,,0.335968379,,0.569060773,20
United States,Wyoming,2020-10-05,0.034304511,1,,0,,0.354050279,0.034906588,0.442307692,0.187214612,0.456790123,0.193083573,0.363874346,0,0.182890855,0.413793103,0.207792208,0.317307692,0.598360656,0.343065693,0.261744966,0.139899273,0.003690037,0.556213018,0.126149241,0.593495935,1,0.792993631,0.622516556,0.537906137,0.893939394,0.651234568,0.456185567,0.746031746,0.738738739,0.232273839,0.371900826,0.840978593,0.578199052,0.289855072,1,0.597435897,,0.586080586,0.770186335,0.176072235,0.556603774,0.522058824,0,0.538461538,0.895833333,0.335689046,0.423592493,0.174291939,0.467605634,0.137055838,0.002074689,0.370629371,0.53115727,0.595652174,0.283636364,0.093189964,0.185483871,,0.391304348,0.628428928,0.966101695,0.993127148,0.268722467,0.146579805,0.463073852,0.592465753,0.745098039,0.344481605,,0.08974359,,0.418118467,0.704545455,0.09223301,,0.64652568,1,0.458646617,0.242718447,0.094915254,,,0.519114688,0.390489914,,0.154822335,0.232189974,0.214975845,0.620535714,0.312820513,1,0.007509387,1,0.61627907,0.071823204,41
